underlying,option_style,contract_symbol,option_type,quote_date,underlying_price,strike,expiry_date,risk_free_rate,dividend_yield,vendor_implied_volatility,market_option_price,bid,ask,bid_ask_spread,volume,open_interest,data_source,implied_volatility,iv_solvable
NVDA,american,NVDA260814P00192500,put,2026-08-13,224.08999633789062,192.5,2026-08-14,0.03707000017166138,0.00018390804,0.500005,0.02,0.0,0.0,0.0,429.0,0.0,yahoo,1.1324927335211086,True
NVDA,american,NVDA260814P00195000,put,2026-08-13,224.08999633789062,195.0,2026-08-14,0.03707000017166138,0.00018390804,0.500005,0.04,0.0,0.0,0.0,1834.0,0.0,yahoo,1.1355476877580286,True
NVDA,american,NVDA260814P00197500,put,2026-08-13,224.08999633789062,197.5,2026-08-14,0.03707000017166138,0.00018390804,0.500005,0.02,0.0,0.0,0.0,1084.0,0.0,yahoo,0.9602368988343736,True
NVDA,american,NVDA260814P00200000,put,2026-08-13,224.08999633789062,200.0,2026-08-14,0.03707000017166138,0.00018390804,0.2500075,0.04,0.0,0.0,0.0,3136.0,0.0,yahoo,0.9510565869424172,True
NVDA,american,NVDA260814P00202500,put,2026-08-13,224.08999633789062,202.5,2026-08-14,0.03707000017166138,0.00018390804,0.2500075,0.03,0.0,0.0,0.0,2693.0,0.0,yahoo,0.828662521245116,True
NVDA,american,NVDA260814P00205000,put,2026-08-13,224.08999633789062,205.0,2026-08-14,0.03707000017166138,0.00018390804,0.2500075,0.04,0.0,0.0,0.0,9587.0,0.0,yahoo,0.7682678175249126,True
NVDA,american,NVDA260814P00207500,put,2026-08-13,224.08999633789062,207.5,2026-08-14,0.03707000017166138,0.00018390804,0.2500075,0.07,0.0,0.0,0.0,4067.0,0.0,yahoo,0.7350824182731276,True
NVDA,american,NVDA260814P00210000,put,2026-08-13,224.08999633789062,210.0,2026-08-14,0.03707000017166138,0.00018390804,0.2500075,0.1,0.0,0.0,0.0,13701.0,0.0,yahoo,0.6766653234924979,True
NVDA,american,NVDA260814P00212500,put,2026-08-13,224.08999633789062,212.5,2026-08-14,0.03707000017166138,0.00018390804,0.12500875,0.16,0.0,0.0,0.0,11813.0,0.0,yahoo,0.6288860051139468,True
NVDA,american,NVDA260814P00215000,put,2026-08-13,224.08999633789062,215.0,2026-08-14,0.03707000017166138,0.00018390804,0.12500875,0.26,0.0,0.0,0.0,21247.0,0.0,yahoo,0.578624891346733,True
NVDA,american,NVDA260814P00217500,put,2026-08-13,224.08999633789062,217.5,2026-08-14,0.03707000017166138,0.00018390804,0.12500875,0.49,0.0,0.0,0.0,19538.0,0.0,yahoo,0.5497895832792907,True
NVDA,american,NVDA260814P00220000,put,2026-08-13,224.08999633789062,220.0,2026-08-14,0.03707000017166138,0.00018390804,0.062509375,0.91,0.0,0.0,0.0,45653.0,0.0,yahoo,0.524507804573536,True
NVDA,american,NVDA260814P00222500,put,2026-08-13,224.08999633789062,222.5,2026-08-14,0.03707000017166138,0.00018390804,0.0312596875,1.63,0.0,0.0,0.0,38762.0,0.0,yahoo,0.503844423993056,True
NVDA,american,NVDA260814P00225000,put,2026-08-13,224.08999633789062,225.0,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,2.8,0.0,0.0,0.0,40198.0,0.0,yahoo,0.49647445028649206,True
NVDA,american,NVDA260814P00227500,put,2026-08-13,224.08999633789062,227.5,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,4.45,0.0,0.0,0.0,4749.0,0.0,yahoo,0.5048038175583502,True
NVDA,american,NVDA260814P00230000,put,2026-08-13,224.08999633789062,230.0,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,6.35,0.0,0.0,0.0,5013.0,0.0,yahoo,0.48430407298739353,True
NVDA,american,NVDA260814P00232500,put,2026-08-13,224.08999633789062,232.5,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,8.55,0.0,0.0,0.0,4584.0,0.0,yahoo,0.4636610766544018,True
NVDA,american,NVDA260814P00237500,put,2026-08-13,224.08999633789062,237.5,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,15.0,0.0,0.0,0.0,10594.0,0.0,yahoo,1.267861535128197,True
NVDA,american,NVDA260814P00240000,put,2026-08-13,224.08999633789062,240.0,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,16.93,0.0,0.0,0.0,2432.0,0.0,yahoo,1.208585201635657,True
NVDA,american,NVDA260814P00242500,put,2026-08-13,224.08999633789062,242.5,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,18.95,0.0,0.0,0.0,9408.0,0.0,yahoo,1.11778417308865,True
NVDA,american,NVDA260814P00245000,put,2026-08-13,224.08999633789062,245.0,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,22.71,0.0,0.0,0.0,7288.0,0.0,yahoo,1.7312872997532487,True
NVDA,american,NVDA260814P00250000,put,2026-08-13,224.08999633789062,250.0,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,27.43,0.0,0.0,0.0,1040.0,0.0,yahoo,1.8713100116364152,True
NVDA,american,NVDA260814P00255000,put,2026-08-13,224.08999633789062,255.0,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,31.8,0.0,0.0,0.0,548.0,0.0,yahoo,1.8156231149084634,True
NVDA,american,NVDA260814P00260000,put,2026-08-13,224.08999633789062,260.0,2026-08-14,0.03707000017166138,0.00018390804,1.0000000000000003e-05,36.8,0.0,0.0,0.0,60.0,0.0,yahoo,2.012581692233339,True
NVDA,american,NVDA260817C00185000,call,2026-08-13,224.08999633789062,185.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,39.82,0.0,0.0,0.0,10.0,0.0,yahoo,1.1828242046225912,True
NVDA,american,NVDA260817C00200000,call,2026-08-13,224.08999633789062,200.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,24.65,0.0,0.0,0.0,500.0,0.0,yahoo,0.7294063973700369,True
NVDA,american,NVDA260817C00212500,call,2026-08-13,224.08999633789062,212.5,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,11.94,0.0,0.0,0.0,2276.0,0.0,yahoo,0.35271151433287273,True
NVDA,american,NVDA260817C00217500,call,2026-08-13,224.08999633789062,217.5,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,7.7,0.0,0.0,0.0,1425.0,0.0,yahoo,0.3639975147737942,True
NVDA,american,NVDA260817C00220000,call,2026-08-13,224.08999633789062,220.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,5.75,0.0,0.0,0.0,2964.0,0.0,yahoo,0.3494572954424458,True
NVDA,american,NVDA260817C00222500,call,2026-08-13,224.08999633789062,222.5,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,4.15,0.0,0.0,0.0,10570.0,0.0,yahoo,0.3475967912253609,True
NVDA,american,NVDA260817C00225000,call,2026-08-13,224.08999633789062,225.0,2026-08-17,0.03707000017166138,0.00018390804,0.007822421875,2.82,0.0,0.0,0.0,14725.0,0.0,yahoo,0.3426089581055622,True
NVDA,american,NVDA260817C00227500,call,2026-08-13,224.08999633789062,227.5,2026-08-17,0.03707000017166138,0.00018390804,0.0312596875,1.85,0.0,0.0,0.0,4363.0,0.0,yahoo,0.3438380329698431,True
NVDA,american,NVDA260817C00230000,call,2026-08-13,224.08999633789062,230.0,2026-08-17,0.03707000017166138,0.00018390804,0.062509375,1.17,0.0,0.0,0.0,7771.0,0.0,yahoo,0.34760174946311817,True
NVDA,american,NVDA260817C00232500,call,2026-08-13,224.08999633789062,232.5,2026-08-17,0.03707000017166138,0.00018390804,0.062509375,0.68,0.0,0.0,0.0,2260.0,0.0,yahoo,0.3457745770592371,True
NVDA,american,NVDA260817C00235000,call,2026-08-13,224.08999633789062,235.0,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.4,0.0,0.0,0.0,4397.0,0.0,yahoo,0.3513867414438763,True
NVDA,american,NVDA260817C00237500,call,2026-08-13,224.08999633789062,237.5,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.25,0.0,0.0,0.0,719.0,0.0,yahoo,0.36459511242332243,True
NVDA,american,NVDA260817C00240000,call,2026-08-13,224.08999633789062,240.0,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.16,0.0,0.0,0.0,1470.0,0.0,yahoo,0.37871562151702604,True
NVDA,american,NVDA260817C00245000,call,2026-08-13,224.08999633789062,245.0,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.08,0.0,0.0,0.0,163.0,0.0,yahoo,0.417913780304244,True
NVDA,american,NVDA260817C00250000,call,2026-08-13,224.08999633789062,250.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.05,0.0,0.0,0.0,729.0,0.0,yahoo,0.4650785477565246,True
NVDA,american,NVDA260817C00255000,call,2026-08-13,224.08999633789062,255.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.04,0.0,0.0,0.0,65.0,0.0,yahoo,0.521633316214612,True
NVDA,american,NVDA260817C00260000,call,2026-08-13,224.08999633789062,260.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.03,0.0,0.0,0.0,46.0,0.0,yahoo,0.5699272861399673,True
NVDA,american,NVDA260817C00265000,call,2026-08-13,224.08999633789062,265.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.03,0.0,0.0,0.0,8.0,0.0,yahoo,0.6335600063167618,True
NVDA,american,NVDA260817P00160000,put,2026-08-13,224.08999633789062,160.0,2026-08-17,0.03707000017166138,0.00018390804,0.500005,0.03,0.0,0.0,0.0,10.0,0.0,yahoo,1.2166064325641583,True
NVDA,american,NVDA260817P00165000,put,2026-08-13,224.08999633789062,165.0,2026-08-17,0.03707000017166138,0.00018390804,0.500005,0.02,0.0,0.0,0.0,21.0,0.0,yahoo,1.069563377173473,True
NVDA,american,NVDA260817P00177500,put,2026-08-13,224.08999633789062,177.5,2026-08-17,0.03707000017166138,0.00018390804,0.500005,0.03,0.0,0.0,0.0,5.0,0.0,yahoo,0.8711123006715935,True
NVDA,american,NVDA260817P00182500,put,2026-08-13,224.08999633789062,182.5,2026-08-17,0.03707000017166138,0.00018390804,0.500005,0.03,0.0,0.0,0.0,5.0,0.0,yahoo,0.7774052226987289,True
NVDA,american,NVDA260817P00185000,put,2026-08-13,224.08999633789062,185.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.02,0.0,0.0,0.0,15.0,0.0,yahoo,0.6991761439364808,True
NVDA,american,NVDA260817P00190000,put,2026-08-13,224.08999633789062,190.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.06,0.0,0.0,0.0,3333.0,0.0,yahoo,0.6964032673175898,True
NVDA,american,NVDA260817P00192500,put,2026-08-13,224.08999633789062,192.5,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.05,0.0,0.0,0.0,10.0,0.0,yahoo,0.6324725377517497,True
NVDA,american,NVDA260817P00195000,put,2026-08-13,224.08999633789062,195.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.05,0.0,0.0,0.0,5842.0,0.0,yahoo,0.5850953225593309,True
NVDA,american,NVDA260817P00197500,put,2026-08-13,224.08999633789062,197.5,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.07,0.0,0.0,0.0,96.0,0.0,yahoo,0.5637975189324728,True
NVDA,american,NVDA260817P00200000,put,2026-08-13,224.08999633789062,200.0,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.09,0.0,0.0,0.0,1274.0,0.0,yahoo,0.5343895754155983,True
NVDA,american,NVDA260817P00202500,put,2026-08-13,224.08999633789062,202.5,2026-08-17,0.03707000017166138,0.00018390804,0.2500075,0.11,0.0,0.0,0.0,192.0,0.0,yahoo,0.5000243624595327,True
NVDA,american,NVDA260817P00205000,put,2026-08-13,224.08999633789062,205.0,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.15,0.0,0.0,0.0,1053.0,0.0,yahoo,0.4738769788148068,True
NVDA,american,NVDA260817P00207500,put,2026-08-13,224.08999633789062,207.5,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.17,0.0,0.0,0.0,230.0,0.0,yahoo,0.43026409722010106,True
NVDA,american,NVDA260817P00210000,put,2026-08-13,224.08999633789062,210.0,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.25,0.0,0.0,0.0,2132.0,0.0,yahoo,0.40699985461141985,True
NVDA,american,NVDA260817P00212500,put,2026-08-13,224.08999633789062,212.5,2026-08-17,0.03707000017166138,0.00018390804,0.12500875,0.37,0.0,0.0,0.0,1520.0,0.0,yahoo,0.3830351195402217,True
NVDA,american,NVDA260817P00215000,put,2026-08-13,224.08999633789062,215.0,2026-08-17,0.03707000017166138,0.00018390804,0.062509375,0.58,0.0,0.0,0.0,5223.0,0.0,yahoo,0.3646293284930902,True
NVDA,american,NVDA260817P00217500,put,2026-08-13,224.08999633789062,217.5,2026-08-17,0.03707000017166138,0.00018390804,0.062509375,0.93,0.0,0.0,0.0,3298.0,0.0,yahoo,0.35012058460405204,True
NVDA,american,NVDA260817P00220000,put,2026-08-13,224.08999633789062,220.0,2026-08-17,0.03707000017166138,0.00018390804,0.0312596875,1.53,0.0,0.0,0.0,7903.0,0.0,yahoo,0.344207767112909,True
NVDA,american,NVDA260817P00222500,put,2026-08-13,224.08999633789062,222.5,2026-08-17,0.03707000017166138,0.00018390804,0.015634843750000002,2.37,0.0,0.0,0.0,3819.0,0.0,yahoo,0.3362199650811672,True
NVDA,american,NVDA260817P00225000,put,2026-08-13,224.08999633789062,225.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,3.55,0.0,0.0,0.0,3527.0,0.0,yahoo,0.33245009261636255,True
NVDA,american,NVDA260817P00227500,put,2026-08-13,224.08999633789062,227.5,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,5.0,0.0,0.0,0.0,228.0,0.0,yahoo,0.32356442807776126,True
NVDA,american,NVDA260817P00230000,put,2026-08-13,224.08999633789062,230.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,6.8,0.0,0.0,0.0,750.0,0.0,yahoo,0.31949156224740544,True
NVDA,american,NVDA260817P00232500,put,2026-08-13,224.08999633789062,232.5,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,9.35,0.0,0.0,0.0,1036.0,0.0,yahoo,0.40077524140867726,True
NVDA,american,NVDA260817P00235000,put,2026-08-13,224.08999633789062,235.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,12.47,0.0,0.0,0.0,211.0,0.0,yahoo,0.5654887457776886,True
NVDA,american,NVDA260817P00240000,put,2026-08-13,224.08999633789062,240.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,16.9,0.0,0.0,0.0,532.0,0.0,yahoo,0.6076602391567352,True
NVDA,american,NVDA260817P00245000,put,2026-08-13,224.08999633789062,245.0,2026-08-17,0.03707000017166138,0.00018390804,1.0000000000000003e-05,22.48,0.0,0.0,0.0,956.0,0.0,yahoo,0.8343271145747103,True
NVDA,american,NVDA260819C00195000,call,2026-08-13,224.08999633789062,195.0,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,29.32,0.0,0.0,0.0,210.0,0.0,yahoo,0.5362077622919642,True
NVDA,american,NVDA260819C00197500,call,2026-08-13,224.08999633789062,197.5,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,26.81,0.0,0.0,0.0,166.0,0.0,yahoo,0.48586944496419965,True
NVDA,american,NVDA260819C00200000,call,2026-08-13,224.08999633789062,200.0,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,24.45,0.0,0.0,0.0,234.0,0.0,yahoo,0.5161729227902996,True
NVDA,american,NVDA260819C00202500,call,2026-08-13,224.08999633789062,202.5,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,21.92,0.0,0.0,0.0,170.0,0.0,yahoo,0.45714160664946485,True
NVDA,american,NVDA260819C00205000,call,2026-08-13,224.08999633789062,205.0,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,19.23,0.0,0.0,0.0,44.0,0.0,yahoo,0.28066918258675244,True
NVDA,american,NVDA260819C00210000,call,2026-08-13,224.08999633789062,210.0,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,14.37,0.0,0.0,0.0,167.0,0.0,yahoo,0.30078470819082515,True
NVDA,american,NVDA260819C00212500,call,2026-08-13,224.08999633789062,212.5,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,12.01,0.0,0.0,0.0,38.0,0.0,yahoo,0.2954369299828682,True
NVDA,american,NVDA260819C00215000,call,2026-08-13,224.08999633789062,215.0,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,9.71,0.0,0.0,0.0,202.0,0.0,yahoo,0.28353274999885925,True
NVDA,american,NVDA260819C00217500,call,2026-08-13,224.08999633789062,217.5,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,7.0,0.0,0.0,0.0,486.0,0.0,yahoo,0.19117850920349788,True
NVDA,american,NVDA260819C00220000,call,2026-08-13,224.08999633789062,220.0,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,6.51,0.0,0.0,0.0,1832.0,0.0,yahoo,0.3568472499955736,True
NVDA,american,NVDA260819C00222500,call,2026-08-13,224.08999633789062,222.5,2026-08-19,0.03707000017166138,0.00018390804,1.0000000000000003e-05,5.0,0.0,0.0,0.0,2870.0,0.0,yahoo,0.3572414459727116,True
NVDA,american,NVDA260819C00225000,call,2026-08-13,224.08999633789062,225.0,2026-08-19,0.03707000017166138,0.00018390804,0.007822421875,3.64,0.0,0.0,0.0,5233.0,0.0,yahoo,0.34987138384665356,True
NVDA,american,NVDA260819C00227500,call,2026-08-13,224.08999633789062,227.5,2026-08-19,0.03707000017166138,0.00018390804,0.0312596875,2.6,0.0,0.0,0.0,3050.0,0.0,yahoo,0.348698681544571,True
NVDA,american,NVDA260819C00230000,call,2026-08-13,224.08999633789062,230.0,2026-08-19,0.03707000017166138,0.00018390804,0.062509375,1.83,0.0,0.0,0.0,4593.0,0.0,yahoo,0.3515829840717427,True
NVDA,american,NVDA260819C00232500,call,2026-08-13,224.08999633789062,232.5,2026-08-19,0.03707000017166138,0.00018390804,0.062509375,1.26,0.0,0.0,0.0,963.0,0.0,yahoo,0.35554431300142847,True
NVDA,american,NVDA260819C00235000,call,2026-08-13,224.08999633789062,235.0,2026-08-19,0.03707000017166138,0.00018390804,0.062509375,0.82,0.0,0.0,0.0,1469.0,0.0,yahoo,0.35500466867140684,True
NVDA,american,NVDA260819C00237500,call,2026-08-13,224.08999633789062,237.5,2026-08-19,0.03707000017166138,0.00018390804,0.12500875,0.55,0.0,0.0,0.0,1948.0,0.0,yahoo,0.3615697193799633,True
NVDA,american,NVDA260819C00240000,call,2026-08-13,224.08999633789062,240.0,2026-08-19,0.03707000017166138,0.00018390804,0.12500875,0.36,0.0,0.0,0.0,523.0,0.0,yahoo,0.366510385621886,True
NVDA,american,NVDA260819C00242500,call,2026-08-13,224.08999633789062,242.5,2026-08-19,0.03707000017166138,0.00018390804,0.12500875,0.24,0.0,0.0,0.0,85.0,0.0,yahoo,0.37412601752354985,True
NVDA,american,NVDA260819C00245000,call,2026-08-13,224.08999633789062,245.0,2026-08-19,0.03707000017166138,0.00018390804,0.12500875,0.16,0.0,0.0,0.0,4387.0,0.0,yahoo,0.3820461787898943,True
NVDA,american,NVDA260819C00250000,call,2026-08-13,224.08999633789062,250.0,2026-08-19,0.03707000017166138,0.00018390804,0.12500875,0.08,0.0,0.0,0.0,273.0,0.0,yahoo,0.40476243835301,True
NVDA,american,NVDA260819C00255000,call,2026-08-13,224.08999633789062,255.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.07,0.0,0.0,0.0,117.0,0.0,yahoo,0.4577168223998333,True
NVDA,american,NVDA260819C00260000,call,2026-08-13,224.08999633789062,260.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.05,0.0,0.0,0.0,45.0,0.0,yahoo,0.4941940704384528,True
NVDA,american,NVDA260819C00265000,call,2026-08-13,224.08999633789062,265.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.04,0.0,0.0,0.0,5.0,0.0,yahoo,0.534093959602264,True
NVDA,american,NVDA260819C00275000,call,2026-08-13,224.08999633789062,275.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.02,0.0,0.0,0.0,15.0,0.0,yahoo,0.5906373879053021,True
NVDA,american,NVDA260819P00170000,put,2026-08-13,224.08999633789062,170.0,2026-08-19,0.03707000017166138,0.00018390804,0.500005,0.02,0.0,0.0,0.0,8.0,0.0,yahoo,0.7958493643654055,True
NVDA,american,NVDA260819P00172500,put,2026-08-13,224.08999633789062,172.5,2026-08-19,0.03707000017166138,0.00018390804,0.500005,0.03,0.0,0.0,0.0,16.0,0.0,yahoo,0.7904905564554253,True
NVDA,american,NVDA260819P00180000,put,2026-08-13,224.08999633789062,180.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.05,0.0,0.0,0.0,7.0,0.0,yahoo,0.7144855120651776,True
NVDA,american,NVDA260819P00182500,put,2026-08-13,224.08999633789062,182.5,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.09,0.0,0.0,0.0,39.0,0.0,yahoo,0.7275668531634518,True
NVDA,american,NVDA260819P00185000,put,2026-08-13,224.08999633789062,185.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.06,0.0,0.0,0.0,14.0,0.0,yahoo,0.6493417762603585,True
NVDA,american,NVDA260819P00187500,put,2026-08-13,224.08999633789062,187.5,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.06,0.0,0.0,0.0,12.0,0.0,yahoo,0.6090124738374638,True
NVDA,american,NVDA260819P00190000,put,2026-08-13,224.08999633789062,190.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.07,0.0,0.0,0.0,875.0,0.0,yahoo,0.5810821791320051,True
NVDA,american,NVDA260819P00192500,put,2026-08-13,224.08999633789062,192.5,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.1,0.0,0.0,0.0,269.0,0.0,yahoo,0.5689127827064615,True
NVDA,american,NVDA260819P00195000,put,2026-08-13,224.08999633789062,195.0,2026-08-19,0.03707000017166138,0.00018390804,0.2500075,0.1,0.0,0.0,0.0,31.0,0.0,yahoo,0.527557219250912,True
